StoreID	Address	City	ZipCode	County
4783	2406 Main St	Emmetsburg	50536	PALO ALTO
4785	1019 N Chestnut St	Avoca	51521	POTTAWATTA
4786	1021 N 1st St	Winterset	50273	MADISON
4787	2722 NE 120th St	Swisher	52338	JOHNSON
4788	324 Edgewood Rd NW	Cedar Rapids	52405	LINN
4790	"109, Wapello St"	Mediapolis	52405	DES MOINES
4791	4650 Morningside Ave	Sioux City	51106	WOODBURY
4792	1100 Greene St	De Soto	50069	Dallas
4793	5002 Avenue O	Fort Madison	52627	LEE
4794	110 S Roosevelt Hwy 61	Burlington	52601	DES MOINES
4795	2545 E Euclid Ave	Des Moines	50317	POLK
4796	4555 Fleur Dr	Des Moines	50321	POLK
4797	1330 E University Ave	Des Moines	50316	POLK
4799	2930 E University Ave	Des Moines	50317	POLK
4800	6200 SE 14th St	Des Moines	50320	POLK
4801	3030 University Ave	Des Moines	50311	POLK
4802	4415 Douglas Ave	Des Moines	50310	POLK
4803	104 E Euclid Ave	Des Moines	50313	POLK
4804	3501 Ingersoll Ave	Des Moines	50312	POLK
4805	902 1st Ave N	Fort Dodge	50501	WEBSTER
4806	"1006, N Columbus St"	West Liberty	52776	MUSCATINE
4808	"3500, Ave A"	Council Bluffs	51501	POTTAWATTA
4810	3603 NE Otterview Circle	Ankeny	50021	POLK
4811	1807 Hwy 5 S	Lovilia	50150	MONROE
4817	"1201, E Main St"	Knoxville	50138	MARION
4818	"303, College Dr"	Decorah	52101	WINNESHIEK
4821	901 S Market St	Oskaloosa	52577	MAHASKA
4823	903 N Sumner Ave	Creston	50801	UNION
4824	107 W Taylor St	Creston	50801	UNION
4825	100 W McLANE ST	Osceola	50213	CLARKE
4828	916 E Main St	Marshalltown	50158	MARSHALL
4829	1501 Michigan Ave	Des Moines	50314	POLK
4831	"320, W Mamie Eisenhower Ave"	Boone	50036	BOONE
4837	323 E Burlington St	Iowa City	52240	JOHNSON
4838	"102, W Veterans Dr"	Ogden	50212	BOONE
4844	"2580, Naples Ave"	Iowa City	52240	JOHNSON
4848	111 E Jefferson St	Winterset	50273	MADISON
4849	801 University Ave	Des Moines	50314	POLK
4852	2604 16th Ave	Cedar Rapids	52404	LINN
4853	6130 NW 86th St	Johnston	50131	POLK
4854	"307, S 4th Ave"	Armstrong	50514	EMMET
4855	"308, W Mission"	Strawberry Point	52076	CLAYTON
4856	930 Commercial St	Lisbon	52253	LINN
4857	1108 W Agency Rd	West Burlington	52655	DES MOINES
4858	4305 W Mt Pleasant	West Burlington	52655	DES MOINES
4859	421 N Main St	Burlington	52601	DES MOINES
4861	3645 Stone Creek Circle SW	Cedar Rapids	52404	LINN
4866	429 Veterans Memorial	Council Bluffs	51501	POTTAWATTA
4867	430 S 35th St	Council Bluffs	51501	POTTAWATTA
4868	400 Prairie Bluff Dr	Waukee	50263	Dallas
4872	975 N Chestnut Ave	Earlham	50072	MADISON
4873	"1802, Sycamore St"	Granger	50109	Dallas
4876	"655, Robbins Rd"	Hiawatha	52233	LINN
4877	1775 NW 86th St	Clive	50325	POLK
4879	4218 MORNINGSIDE AVE	Sioux City	51106	WOODBURY
4880	912 Main St	Anita	50020	CASS
4882	209 E Main St	St Charles	50240	MADISON
4884	"4523, Morningside Ave"	Sioux City	51106	WOODBURY
4885	"18820, Bellevue Cascade Rd"	Zwingle	52079	JACKSON
4887	5308 University Ave	West Des Moines	50266	POLK
4888	302 1st St	Sergeant Bluff	51054	WOODBURY
4890	4400 128th St	Urbandale	50323	POLK
4891	109 5th St	Sibley	51249	OSCEOLA
4893	105 Grand Ave	West Des Moines	50265	POLK
4896	"403, Chestnut St"	Harpers Ferry	52146	ALLAMAKEE
4897	1703 Mt Pleasant St	Burlington	52601	DES MOINES
4898	130 S Roosevelt Ave	Burlington	52601	DES MOINES
4899	"124, W Robins St"	Graettinger	51342	PALO ALTO
4901	1101 S 5th St	Polk City	50226	POLK
4902	821 Broadway St	Waterloo	50703	BLACK HAWK
4904	832 Broadway St	Larchwood	51241	LYON
4907	2323 Main St	Cedar Falls	50613	BLACK HAWK
4910	1008 Laporte Rd	Waterloo	50702	BLACK HAWK
4911	500 Hwy 67 N	Princeton	52768	SCOTT
4912	"840, E Le Claire Rd"	Eldridge	52748	SCOTT
4921	5340 16th Ave SW	Cedar Rapids	52404	LINN
4929	816 Greene St	Adel	50003	Dallas
4930	1303 SE MARSHALL ST	Boone	50036	BOONE
4932	3105 Hudson Rd	Cedar Falls	50613	BLACK HAWK
4933	2107 Agency St	Burlington	52601	DES MOINES
4934	"605, 6th St S"	Springville	52336	LINN
4937	1310 W Sheridan Ave	Shenandoah	51601	PAGE
4938	201 S Main St	Hazleton	50641	BUCHANAN
4941	6990 Douglas Ave	Urbandale	50322	POLK
4942	333 E GRAND AVE	Des Moines	50309	POLK
4944	"290, Hwy 28"	Martensdale	50160	MARSHALL
4945	"508, Main St"	Osage	50461	MITCHELL
4947	1420 W First St	Cedar Falls	50647	BLACK HAWK
4948	102 W Hwy 30	Wheatland	52777	CLINTON
4949	"828, W River Dr"	Davenport	52802	SCOTT
4950	1420 Mt Vernon Rd	Cedar Rapids	52403	LINN
4953	302 Hwy 136	Lost Nation	52254	CLINTON
4956	"4920, Johnson Ave NW"	Cedar Rapids	52405	LINN
4959	2128 College St	Cedar Falls	50613	BLACK HAWK
4962	1312 Harrison St	Davenport	52803	SCOTT
4967	"102, W Mayne St"	Blue Grass	52726	SCOTT
4969	910 N 8th St W	Clear Lake	50428	CERRO GORD
4970	"200, E 3rd St"	West Liberty	52776	MUSCATINE
4971	"5500, E University Ave"	Pleasant Hill	50327	POLK
4972	808 S Main St	Monona	52159	CLAYTON
4973	"303, Hwy 150 N"	West Union	52175	FAYETTE
4975	1900 Hamilton Blvd	Sioux City	51104	WOODBURY
4978	3535 Marigold Dr	Waterloo	50702	BLACK HAWK
4980	7305 Laporte Rd	Washburn	50702	BLACK HAWK
4981	206 N Main St	Traer	50675	TAMA
4982	101 E  Hwy 7	Alta	51002	BUENA VIST
4983	14562 Washington Rd	West Burlington	52655	DES MOINES
4988	5925 University Ave	Cedar Falls	50613	BLACK HAWK
4989	1904 Broadway St	Iowa City	52240	JOHNSON
4991	24687 Hwy 13 N	Elkader	52043	CLAYTON
4993	"1301, Main St"	Keokuk	52632	LEE
4997	"218, 6th Ave #101"	Des Moines	50309	POLK
4998	820 E Main St	Lake City	51449	CALHOUN
4999	213 S Main St	Clarksville	50619	BUTLER
5000	1800 South B Ave	Nevada	50201	STORY
5001	709 First St W	Independence	50644	BUCHANAN
5003	2604 W Locust St	Davenport	52804	SCOTT
5004	200 Susan Lawrence Dr	Ida Grove	51445	IDA
5005	410 W Main St	Laurens	50554	POCAHONTAS
5007	1022 Skylar St	Denver	50622	BREMER
5010	106 S 16th St	Sac City	50583	SAC
5017	417 Main St	Lansing	52151	ALLAMAKEE
5021	1001 Sanborn Ave	Okoboji	51355	DICKINSON
5027	111 3rd St	Sioux City	51101	WOODBURY
5028	"1100, E 5th St"	Storm Lake	50588	BUENA VIST
5029	"211, W 53rd St"	Davenport	52806	SCOTT
5035	19900 Virginia Hills Rd	Council Bluffs	51503	POTTAWATTA
5039	1200 S Market St	Solon	52333	JOHNSON
5041	106 N Front St	Montezuma	50171	POWESHIEK
5044	"111, Mormon Bridge Rd"	Crescent	51526	POTTAWATTA
5050	"1115, Bluestem Dr"	Carlisle	50047	WARREN
5051	630 SW  9TH ST	Des Moines	50309	POLK
5052	"302, SE 6th St"	Greenfield	50849	ADAIR
5054	900 E Main St	Manchester	52087	DELAWARE
5055	"110, S  Akir  St"	Latimer	50452	FRANKLIN
5056	"1305, N 25th St"	Council Bluffs	51501	POTTAWATTA
5057	4960 E Broadway Ave	Des Moines	50317	POLK
5058	11989 Hickman Rd	Urbandale	50323	POLK
5059	207 Front St	Humeston	50123	WAYNE
5060	"504, E Burlington St"	Iowa City	52240	JOHNSON
5061	"560, 33rd Ave SW"	Cedar Rapids	52404	LINN
5062	"111, Main St"	Montrose	52639	LEE
5064	"65, Williams Blvd"	Fairfax	52228	LINN
5065	2520 Gordon Dr	Sioux City	51106	WOODBURY
5068	612 S Highway 71	Arnolds Park	51331	DICKINSON
5069	101 N Lake St	Lake Mills	50450	WINNEBAGO
5070	101 E 4th St	Wilton	52778	MUSCATINE
5071	408 6th Ave	Durant	52747	CEDAR
5072	"901, E Washington St"	Mount Pleasant	52641	HENRY
5073	"2601, Williams Blvd SW"	Cedar Rapids	52404	LINN
5077	1800 N 16th St	Council Bluffs	51501	POTTAWATTA
5078	2301 S 24th St	Council Bluffs	51501	POTTAWATTA
5079	1608 4th Ave S	Denison	51442	CRAWFORD
5080	719 2nd Ave W	Spencer	51301	CLAY
5081	701 Poplar St	Atlantic	50022	CASS
5082	911 SW 7th St	Atlantic	50022	CASS
5083	"1203, Tri View Ave"	Sioux City	51104	WOODBURY
5086	"2501, Floyd Blvd"	Sioux City	51106	WOODBURY
5089	"614, E Erie St"	Missouri Valley	51555	HARRISON
5091	416 Cedar St	Muscatine	52671	MUSCATINE
5092	7265 Vista Dr	West Des Moines	50265	POLK
5094	"201, 8th Ave SE"	Cedar Rapids	52401	LINN
5096	625 Pacha Parkway	North Liberty	52317	JOHNSON
5097	3717 1st Ave SE	Cedar Rapids	52403	LINN
5098	1621 University Ave	Des Moines	50311	POLK
5099	3505 N  Ankeny Blvd	Ankeny	50023	POLK
5100	648 N  Marquette St	Davenport	52802	SCOTT
5102	724 1st  St  SE	Mount Vernon	52314	LINN
5106	622 10th  St	DeWitt	52742	CLINTON
5107	7229 University Ave	Windsor Heights	50311	POLK
5108	1032 State St	Bettendorf	52722	SCOTT
5109	1020 Gateway Dr	Carlisle	50047	WARREN
5110	"200, N Walnut St"	Lenox	50851	TAYLOR
5113	1975 Franklin St	Waterloo	50703	BLACK HAWK
5114	"106, E  Erie St"	Missouri Valley	51555	HARRISON
5116	"702, 1st Ave E"	Newton	50702	WEBSTER
5117	"613, N 3rd Ave"	Marshalltown	50158	MARSHALL
5120	"401, S  4th  St"	Mapleton	51034	MONONA
5125	1320 E  Euclid Ave	Des Moines	50316	POLK
5126	4343 Merle Hay Rd	Des Moines	50310	POLK
5127	3425 Ingersoll Ave	Des Moines	50312	POLK
5128	1819 Beaver Ave	Des Moines	50310	POLK
5129	4121 Fleur Dr	Des Moines	50321	POLK
5131	"1401, Buchanan St"	Des Moines	50316	POLK
5133	"102, Albany Ave NE"	Orange City	51041	SIOUX
5135	911 Hwy 69	Huxley	50124	STORY
5138	"103, Blair St"	Kellogg	50135	JASPER
5141	"1131, Market St"	Gowrie	50543	WEBSTER
5142	2315 Mt Vernon Rd SE	Cedar Rapids	52303	LINN
5144	4625 SE Delaware Ave	Ankeny	50021	POLK
5145	1101 Army Post Rd	Des Moines	50315	POLK
5146	329 Grand Ave	West Des Moines	50265	POLK
5147	1001 3rd  St	Victor	52347	POWESHIEK
5148	"882, Main St"	Holy Cross	52053	DUBUQUE
5149	"1900, Summer St"	Burlington	52601	DES MOINES
5150	"901, 3rd  St"	Victor	52347	POWESHIEK
5151	"500, Hwy 175"	Ida Grove	51445	IDA
5153	2403 Us Hwy 18	Inwood	51240	LYON
5155	"1459, Ansborough Ave"	Waterloo	50701	BLACK HAWK
5156	"210, Jones St"	Le Claire	52753	SCOTT
5157	208 Main St	Manson	50563	CALHOUN
5159	"730, High St"	Rockwell City	50579	CALHOUN
5163	"309, W  Washington St"	Mount Pleasant	52641	HENRY
5164	3434 Nebraska Ave	Council Bluffs	51501	POTTAWATTA
5167	1724 5th  Ave S	Fort Dodge	50501	WEBSTER
5170	911 3rd  Ave SW	State Center	50247	MARSHALL
5171	"110, E Jefferson St"	Delaware	52036	DELAWARE
5173	104 Market St	Audubon	50025	AUDUBON
5176	455 Edgewood Rd NW	Cedar Rapids	52405	LINN
5177	33280 335th St	Minden	51553	POTTAWATTA
5179	"103, N  Main St"	Baxter	50028	JASPER
5181	"1101, Jefferson St"	Denver	50622	BREMER
5182	1749 W Broadway	Council Bluffs	51501	POTTAWATTA
5184	"614, S  Washington Blvd"	Camanche	52730	CLINTON
5185	205 2nd St	Coralville	52241	JOHNSON
5186	"102, E  Bradford St"	West Union	52175	FAYETTE
5187	125 6th ST	Ames	50010	STORY
5188	1005 Gordon Dr	Sioux City	51101	WOODBURY
5190	200 Hwy 151 E	Walford	52351	LINN
5191	"100, N  5th St"	Guthrie Center	50115	GUTHRIE
5193	"404, Locust St"	Lohrville	51453	CALHOUN
5195	"1928, Sherwood Dr"	Council Bluffs	51530	POTTAWATTA
5196	100 E  OAKDALE BLVD	Coralville	52241	JOHNSON
5197	822 1st  Ave	Coralville	52241	JOHNSON
5198	826 E River Dr	Davenport	52803	SCOTT
5200	"3445, County Home Rd"	Robins	52328	LINN
5202	"115, 25th  Ave"	Gilbertville	50634	BLACK HAWK
5203	"516, Highway 141"	Coon Rapids	50058	CARROLL
5204	1812 Osborn St	Burlington	52601	DES MOINES
5205	1408 Dakota Street	Glidden	51443	CARROLL
5206	1400 G  Ave	Grundy Center	50638	GRUNDY
5207	"812, Sixth  St SW"	Cedar Rapids	52404	LINN
5208	"110, Locust St"	Atlantic	50022	CASS
5209	3201 Central Ave	Dubuque	52001	DUBUQUE
5210	"900, E  Washington  St"	Clarinda	51632	PAGE
5211	5225 NW  86th  St	Johnston	50131	POLK
5213	"2506, 280th  St"	Montrose	52639	LEE
5214	550 Wilson Ave SW	Cedar Rapids	52404	LINN
5216	"6301, SE 116th St"	Runnells	50237	POLK
5219	"300, Kirkwood Ave"	Iowa City	52240	JOHNSON
5222	"1500, 1st  Ave NE"	Cedar Rapids	52402	LINN
5223	721 Main St	Tabor	51653	FREMONT
5225	"620, Meade Dr"	North Liberty	52317	JOHNSON
5226	214 MYRTLE ST	Davenport	52802	SCOTT
5228	"101, W Main St"	Anthon	51004	WOODBURY
5229	"500, North Ave"	Norwalk	50211	WARREN
5230	"3221, Center Point Rd NE"	Cedar Rapids	52402	LINN
5232	400 Market St	Audubon	50025	AUDUBON
5233	1006 W Pleasant St	Pleasantville	50225	MARION
5234	"1072, Cedar Cross Rd"	Dubuque	52003	DUBUQUE
5235	3105 Grand Prairie Pkwy	Waukee	50263	Dallas
5236	600 W Main St	Anamosa	52205	JONES
5237	"606, N 15th St"	Fort Dodge	50501	IOWA
5239	4649 Hwy 13	Central City	52214	LINN
5240	"615, S  Downey St"	West Branch	52358	CEDAR
5242	2303 Muscatine Ave	Iowa City	52240	JOHNSON
5244	708 2nd  AVE  SE	Cresco	52136	HOWARD
5245	"1516, SE  1st St"	Des Moines	50315	POLK
5246	1132 HWY  69 SOUTH	Forest City	50436	HANCOCK
5251	1303 North Federal	Mason City	50401	CERRO GORD
5252	"119, Main St"	North English	52316	IOWA
5253	"4200, Lewis Access Rd"	Center Point	52213	LINN
5254	2933 1st Ave SE	Cedar Rapids	52402	LINN
5255	4100 University Ave	West Des Moines	50266	POLK
5257	"405, Madison Ave"	Ottumwa	52501	Wapello
5260	"2881, Highway 61"	Muscatine	52761	MUSCATINE
5263	"950, West View Dr"	Rock Valley	51247	SIOUX
5264	"309, Center Ave"	Mitchellville	50169	POLK
5267	"2320, 15th Street"	Fort Dodge	50501	WEBSTER
5268	"188, Parkridge Rd"	Atkins	52206	BENTON
5269	"105, Main St"	Alburnett	52202	LINN
5270	4901 86th St	Urbandale	50322	POLK
5271	"135, Madison Street"	Winthrop	50682	BUCHANAN
5273	414 Clark Street	Pella	50219	MARION
5274	101 Main St	Kingsley	51028	PLYMOUTH
5275	1200 W 18th St S	Newton	50208	JASPER
5276	616 Halland Ave	Stanton	51573	MONTGOMERY
5279	3020 Duff Ave	Ames	50010	STORY
5280	1920 Federal Ave S	Mason City	50401	CERRO GORD
5282	1224 Federal Ave N	Mason City	50401	CERRO GORD
5283	1303 4th St SW	Mason City	50401	CERRO GORD
5287	300 Central Ave W	Clarion	50525	WRIGHT
5289	527 Park Ave	Story City	50248	STORY
5291	"109, Locust St"	Carter Lake	51510	POTTAWATTA
5292	"814, C Ave"	Vinton	52349	BENTON
5293	"228, N Hwy 71"	Arnolds Park	51331	DICKINSON
5294	1976 Franklin St	Waterloo	50703	BLACK HAWK
5295	117 San Marnan Dr E	Waterloo	50702	BLACK HAWK
5296	1102 2nd St	Webster City	50595	HAMILTON
5297	1803 Superior St	Webster City	50595	HAMILTON
5298	"630, 6th Ave"	DeWitt	52742	CLINTON
5300	534 Church St	Ottumwa	52501	Wapello
5301	2508 Court St N	Ottumwa	52501	Wapello
5302	112 River Ave S	Belmond	50421	WRIGHT
5303	108 Iowa Ave W	Marshalltown	50158	MARSHALL
5307	6005 Merle Hay Road	Johnston	50131	POLK
5309	1443 2nd Ave	Des Moines	50314	POLK
5310	107 Hwy 18 W	Algona	50511	KOSSUTH
5311	132 N. Main	Paullina	51046	OBRIEN
5314	3134 Manawa Center Dr. # 9	Council Bluffs	51501	POTTAWATTA
5315	110 South Main Street	Sigourney	52591	KEOKUK
5316	118 South Main Street	Sigourney	52591	KEOKUK
5317	113 Hwy 30 West	Toledo	52342	TAMA
5319	1802 W 7th St	Davenport	52802	SCOTT
5321	606 13th St	Belle Plaine	52208	BENTON
5322	212 West Wood St.	Avoca	51521	POTTAWATTA
5326	215 W. Milwaukee Ave	Storm Lake	50588	BUENA VIST
5327	3540 W Broadway	Council Bluffs	51501	POTTAWATTA
5328	122 Main St	Van Horne	52346	BENTON
5329	2293 Hwy 30	Grand Mounds	52751	CLINTON
5331	301 E Michigan Ave	George	51237	LYON
5332	951 SE Gateway Dr.	Grimes	50111	POLK
5333	402 E Main	Anamosa	52205	JONES
5335	1810 State Street	Bettendorf	52722	SCOTT
5336	4804 S Highway 61	Muscatine	52761	MUSCATINE
5338	5050 NW 2nd Ave	Des Moines	50313	POLK
5339	395 Western Avenue	Marengo	52301	IOWA
5340	5901 Mills Civic Pkwy #2000	West Des Moines	50266	POLK
5342	1650 E Locust St	Carter Lake	51510	POTTAWATTA
5343	403 Main St.	Coon Rapids	50058	CARROLL
5344	3731 Hamilton Blvd.	Sioux City	51104	WOODBURY
5347	220 50th St	West Des Moines	50265	POLK
5349	990 Robins Square Dr.	Robins	52328	LINN
5350	680 Lindale Dr.	Marion	52302	LINN
5351	1203 5th St.	Sioux City	51101	WOODBURY
5352	600 7th Ave	Tripoli	50676	BREMER
5353	977 198th Pl.	Pella	50219	MARION
5354	129 Center Street	Wall Lake	51466	SAC
5355	26701 Scott Park Rd.	Eldridge	52748	SCOTT
5356	1532 Ellis Blvd NW	Cedar Rapids	52405	LINN
5358	101 E IA Hwy 92	Bevington	50033	WARREN
5359	8400 NICC Drive	Peosta	52068	DUBUQUE
5361	624 Angular St.	Burlington	52601	DES MOINES
5362	117 Iowa Ave	Dunlap	51529	HARRISON
5363	2070 NW 100th St	Clive	50325	POLK
5366	1908 Clark St	Charles City	50616	FLOYD
5367	215 W Main St.	Fredericksburg	50630	CHICKASAW
5368	816 1st St. West	Independence	50644	BUCHANAN
5369	802 S Riverview St	Bellevue	52031	JACKSON
5371	3715 State St.	Bettendorf	52722	SCOTT
5373	7 Goethe Street Ste. B	Guttenberg	52052	CLAYTON
5374	1021 East Main Street	Ottumwa	52501	Wapello
5375	1907 Army Post Rd	Des Moines	50315	POLK
5376	1001 Ave E	Hawarden	51023	SIOUX
5377	627 High St.	Rockwell City	50579	CALHOUN
5378	201 S Main St.	Albion	50005	MARSHALL
5379	102 North Main Street	Kanawha	50447	HANCOCK
5380	2324 Transit Plaza	Sioux City	51106	WOODBURY
5381	901 S Main St.	Monona	52159	CLAYTON
5382	1419 1st Ave N	Altoona	50009	POLK
5383	101 8th St. N	Northwood	50459	WORTH
5384	1308 1st Street	Perry	50220	Dallas
5385	2704 Vine St.	West Des Moines	50265	POLK
5386	200 S Commercial Ave	Eagle Grove	50533	WRIGHT
5387	700 Superior Street	Webster City	50595	HAMILTON
5388	818 Hwy 105	Northwood	50459	WORTH
5389	601 2nd Ave. S.W.	Cresco	52136	HOWARD
5390	800 Hamilton Blvd.	Sioux City	51104	WOODBURY
5391	202 Hwy 18	ClearLake	50428	CERRO GORD
5392	1455 Grant Street South	Bondurant	50035	POLK
5393	309 Main St.	Osage	50461	MITCHELL
5394	1807 Old Stage Rd.	Decorah	52101	WINNESHIEK
5395	1905 SE 37th Street	Grimes	50111	POLK
5396	301 E Trailridge Ave	Indianola	50125	WARREN
5397	617 42nd Ave	Amana	52203	IOWA
5398	1203 N Walnut	Colfax	50054	JASPER
5400	703 South Rye Ave Ste A	Templeton	51463	CARROLL
5403	1026 W River Drive	Davenport	52802	SCOTT
5404	220 N Augusta Ave	Oxford	52322	JOHNSON
5405	2600 Holiday Rd	Coralville	52241	JOHNSON
5406	2798 Commerce Dr.	Coralville	52241	JOHNSON
5407	602 S Highland	Williamsburg	52361	IOWA
5408	1402 S 12th Ave	Marshalltown	50158	MARSHALL
5409	1995 SE University	Waukee	50263	Dallas
5410	318 E North St.	Truro	50257	MADISON
5411	2810 Wills Ave	Perry	50220	Dallas
5412	1207 State Street	Tama	52339	TAMA
5413	712 S Oak St	Inwood	51240	LYON
5415	1309 Lafayette St	Waterloo	50703	BLACK HAWK
5416	114 N Center St.	Marshalltown	50158	MARSHALL
5417	9001 6th Street SW	Cedar Rapids	52404	LINN
5418	5555 Edgewood Rd NE	Cedar Rapids	52411	LINN
5419	121 N Floyd Ave	Hinton	51024	PLYMOUTH
5420	130 41st Ave. Dr. SW	Cedar Rapids	52404	LINN
5421	618 Durant Street	Harlan	51537	SHELBY
5422	100 S. Front St.	Montezuma	50171	POWESHIEK
5423	615 2nd Ave	Sheldon	51201	OBRIEN
5425	109 E 1st St. # B	Grimes	50111	POLK
5428	888 Vernon Valley Drive SE	Cedar Rapids	52403	LINN
5429	501 Front St.	Garwin	50632	TAMA
5430	1345 2nd Street South	Webster City	50595	HAMILTON
5431	346 Plymouth St SW	Le Mars	51031	PLYMOUTH
5432	114 Brick Street	Bondurant	50035	POLK
5434	101 E Mt. Pleasant Street	West Burlington	52655	DES MOINES
5435	"10 3rd St. NW, Ste B"	Hartley	51346	OBRIEN
5436	90 W. Kimberly Rd Ste 55-56	Davenport	52806	SCOTT
5437	228 N Main St.	Monticello	52310	JONES
5439	201 E. Washington St.	Mount Pleasant	52641	HENRY
5440	502 West Erie St.	Missouri Valley	51555	HARRISON
5441	300 East Main	Cherokee	51012	CHEROKEE
5443	2839 East University Ave.	Des Moines	50317	POLK
5444	11 N 3rd Ave	Marshalltown	50158	MARSHALL
5445	1410 Willow Creek Dr.	Iowa City	52246	JOHNSON
5446	1004 Main St.	Rock Valley	51247	SIOUX
5447	101 Comerical Street	Raymond	50667	BLACK HAWK
5448	1820 Avenue H	Fort Madison	52627	LEE
5449	200 1st Ave NE Ste 124	Cedar Rapids	52401	LINN
5450	2007 N 15th Street	Fort Dodge	50501	WEBSTER
5452	401 College Dr.	Decorah	52101	WINNESHIEK
5453	900 Main St.	Griswold	51535	CASS
5458	213 Main St.	Doon	51235	LYON
5459	204 6th St	Corning	50841	ADAMS
5460	2411 2nd St Ste 4	Coralville	52241	JOHNSON
5462	502 E Ave NW	Cedar Rapids	52405	LINN
5463	116 W Water St Ste D	Decorah	52101	WINNESHIEK
5465	4506 Lincoln Way	Ames	50010	STORY
5466	2424 SW 9th St #1	Des Moines	50315	POLK
5467	803 State St	Dexter	50070	Dallas
5469	211 Highway 18 E.	Algona	50511	KOSSUTH
5471	1030 8th St	Boone	50036	BOONE
5477	103 1st St	Marquette	52158	CLAYTON
5479	74 Mill Street	Clermont	52135	FAYETTE
5480	704 8th St SE	Orange City	51041	SIOUX
5481	1545 1st Ave SE	Cedar Rapids	52402	LINN
5482	234 W 3rd St	Davenport	52801	SCOTT
5483	708 Main	Griswold	51535	CASS
5484	1225 Fountains Way	Cedar Falls	50613	BLACK HAWK
5485	306 Washington	Story City	50248	STORY
5488	814 E Main St	Rockford	50468	FLOYD
5489	201 N Locust	Winfield	52659	HENRY
5496	3108 W Central Park Ave	Davenport	52804	SCOTT
5497	635 Lang Creek Ave	Grinnell	50112	POWESHIEK
5498	300 East St	Arlington	50606	FAYETTE
5499	1430 1st Ave North	Altoona	50009	POLK
5501	1424 E Euclid Ave	Des Moines	50313	POLK
5502	509 Main St	Pella	50219	MARION
5504	2102 Lafayette St	Waterloo	50703	BLACK HAWK
5507	4021 Fleur Dr	Des Moines	50321	POLK
5510	2177 M Ave	Williamsburg	52361	IOWA
5511	1290 S Dubuque St	North Liberty	52317	JOHNSON
5512	620 W Tilden St	Postville	52162	ALLAMAKEE
5513	720 Richmond Ave	Ottumwa	52501	Wapello
5514	585 Hwy 965 Ste D & E	North Liberty	52317	JOHNSON
5515	821 Albia Rd Ste B	Ottumwa	52501	Wapello
5516	710 Washburn Ave	Lamont	50650	BUCHANAN
5517	111 Wapello St N	Mediapolis	52637	DES MOINES
5519	80 South St	Akron	51001	PLYMOUTH
5521	870 NE Alice's Rd	Waukee	50263	Dallas
5522	209 W South St	Greene	50636	BUTLER
5524	1116 E Nevada St	Marshalltown	50158	MARSHALL
5525	716 S 4th St	Clinton	52732	CLINTON
5526	320 5th St	Hudson	50643	BLACK HAWK
5529	2100 JFK Rd	Dubuque	52001	DUBUQUE
5530	1701 Iowa Ave E	Marshalltown	50158	MARSHALL
5532	215 W 4th St	Saint Ansgar	50472	MITCHELL
5533	4313 Fleur Dr	Des Moines	50321	POLK
5534	4727 Southern Hills Dr	Sioux City	51106	WOODBURY
5535	1006 W 2nd Ave	Indianola	50125	WARREN
5536	2400 University Blvd	Ames	50010	STORY
5537	117 W 1st St	Sumner	50674	BREMER
5538	1625 E Broad St	Story City	50248	STORY
5539	2541 NW 66th Ave	Des Moines	50313	POLK
5540	111 Gaul Dr	Sergeant Bluff	51054	WOODBURY
5541	1706 Jeffreys Dr	Osceola	50213	CLARKE
5542	801 E Platt	Maquoketa	52060	JACKSON
5543	608 Madison	Bedford	50833	TAYLOR
5544	501 N Brooks St	Lenox	50851	TAYLOR
5545	1202 Sugar Grove Ave	Dallas Center	50063	Dallas
5546	3104 1st Ave E	Newton	50208	JASPER
5547	208 Wapello St	Mediapolis	52637	DES MOINES
5548	1001 W Main St	Lake City	51449	CALHOUN
5549	307 3rd ST NW	Dayton	50530	WEBSTER
5550	780 N Center Point Rd	Hiawatha	52233	LINN
5551	130 W Evans St	Williamsburg	52361	IOWA
5552	3612 Stange Rd	Ames	50010	STORY
5553	1107 13th Ave N	Clinton	52732	CLINTON
5554	321 Locust St NW	Blairstown	52209	BENTON
5555	4307 W Locust St	Davenport	52804	SCOTT
5556	235 Ave O	Fort Dodge	50501	WEBSTER
5557	2206 2nd Ave N	Fort Dodge	50501	WEBSTER
5558	1133 S 22nd St	Fort Dodge	50501	WEBSTER
5559	1205 & 1207 E Locust St	Davenport	52803	SCOTT
5561	117 N Kennedy Ave	Madrid	50156	BOONE
5562	425 2nd St	Redfield	50233	Dallas
5563	510 E Hwy 30	Carroll	51401	CARROLL
5564	1602 W 1st St	Ankeny	50023	POLK
5565	1310 NW 18th St	Ankeny	50023	POLK
5566	3804 Hubbell Ave	Des Moines	50317	POLK
5567	1310 S Gilbert St	Iowa City	52240	JOHNSON
5569	5050 Northland Ave NE	Cedar Rapids	52402	LINN
5570	701 Ellis Blvd NW	Cedar Rapids	52405	LINN
5571	1495 Blairs Ferry Rd NE	Cedar Rapids	52402	LINN
5572	588 Boyson Rd NE #110	Cedar Rapids	52402	LINN
5574	975 S 11th St	Marion	52302	LINN
5575	340 Marion Blvd	Marion	52302	LINN
5576	13410 IA Hwy 78	Wapello	52653	LOUISA
5580	114 Mamie Eisenhower	Boone	50036	BOONE
5581	504 S Main St	North English	52316	IOWA
